user_id,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,total_sessions,avg_page_clicks,total_flights_booked,total_hotels_booked,total_cancellations,total_flight_discounts,total_hotel_discounts,avg_flight_discount,avg_hotel_discount,total_flight_trips,avg_seats_per_booking,max_seats_per_booking,total_return_flights,avg_checked_bags,total_checked_bags,avg_base_fare,earliest_departure,latest_return,total_hotel_stays,avg_nights_per_stay,avg_rooms_per_booking,max_rooms_per_booking,avg_room_price,1_discount_traveller,2_family_traveller,months_active,bookings_per_month,3_business_traveller,4_high_spending_traveller,5_long_stay_traveller,age,cluster,segment_label
550805,1983-12-07,F,0,0,usa,san francisco,SFO,37.619,-122.375,2023-01-24,8,16.625,35,28,0,14,7,0.15,0.15,5,1.0,1.0,32,0.8,32,248.192,2023-01-30 12:00:00,2023-05-27 15:00:00,4,3.5,1.25,2.0,123.75,True,False,3.8,2.368421052631579,False,False,False,41,3,Business traveller
550830,1946-05-11,F,1,0,usa,atlanta,ATL,33.64,-84.427,2023-01-25,8,40.5,2,4,2,4,2,0.2,,0,,,0,,0,,,,1,6.0,1.0,1.0,49.0,True,False,3.7666666666666666,0.26548672566371684,False,False,False,78,3,Business traveller
550868,1976-06-13,F,1,0,usa,jacksonville,NIP,30.236,-81.681,2023-01-25,8,7.125,2,2,0,0,0,,,1,1.0,1.0,8,0.0,0,141.38,2023-02-20 15:00:00,2023-02-23 15:00:00,1,1.0,1.0,1.0,314.0,False,False,3.7666666666666666,0.5309734513274337,False,False,False,48,1,Solo traveller
550871,1976-04-22,F,1,1,usa,san antonio,RND,29.529,-98.279,2023-01-25,8,16.0,12,12,0,12,4,0.15,0.1,3,1.0,1.0,24,0.3333333333333333,8,403.6533333333333,2023-02-17 09:00:00,2023-07-03 07:00:00,3,1.3333333333333333,1.0,1.0,159.66666666666666,True,False,3.7666666666666666,1.592920353982301,True,False,False,49,3,Business traveller
550887,2006-11-20,F,0,1,usa,new york,LGA,40.777,-73.872,2023-01-25,9,15.333333333333334,0,6,0,3,0,0.05,,0,,,0,,0,,,,2,15.0,1.0,1.0,144.5,True,False,3.7666666666666666,0.5309734513274337,False,False,True,18,5,Long stay traveller
550904,1977-04-13,F,1,0,usa,new york,JFK,40.64,-73.779,2023-01-25,9,15.222222222222221,30,30,0,12,6,0.075,0.2,5,1.2,2.0,45,0.4,18,575.356,2023-02-03 07:00:00,2023-06-27 11:00:00,5,1.2,1.2,2.0,193.4,True,False,3.7666666666666666,2.6548672566371683,True,False,False,48,2,Business traveller
550973,1980-10-13,F,0,0,usa,detroit,YIP,42.238,-83.53,2023-01-25,10,13.2,20,20,0,5,5,0.2,0.15,4,1.0,1.0,40,0.75,30,165.96,2023-02-02 07:00:00,2023-04-07 07:00:00,4,1.0,1.0,1.0,112.0,True,False,3.7666666666666666,2.1238938053097347,True,False,False,44,3,Business traveller
550985,1976-10-27,F,0,0,usa,laredo,LRD,27.544,-99.461,2023-01-25,8,11.5,6,6,0,3,9,0.1,0.08333333333333333,2,2.0,3.0,16,0.0,0,955.445,2023-02-06 07:00:00,2023-02-24 10:00:00,2,3.0,2.0,3.0,84.0,True,False,3.7666666666666666,1.0619469026548674,True,False,False,48,3,Business traveller
551023,1967-09-02,F,0,0,usa,denver,DEN,39.858,-104.667,2023-01-25,8,38.0,25,15,5,15,10,0.075,0.05,4,1.0,1.0,32,0.5,16,646.14,2023-02-03 07:00:00,2024-02-01 17:00:00,2,2.5,1.0,1.0,167.0,True,False,3.7666666666666666,1.592920353982301,True,False,False,57,4,Frequent discount booker
551032,1988-06-18,F,0,0,usa,new york,JFK,40.64,-73.779,2023-01-25,8,15.875,12,12,0,8,4,0.175,0.1,3,1.0,1.0,24,0.3333333333333333,8,272.49333333333334,2023-02-13 13:00:00,2023-06-02 07:00:00,3,5.666666666666667,1.0,1.0,159.66666666666666,True,False,3.7666666666666666,1.592920353982301,False,False,False,36,2,Business traveller
551042,1978-10-14,F,1,0,usa,los angeles,LAX,33.942,-118.408,2023-01-25,8,16.75,18,30,0,18,12,0.13333333333333333,0.1,3,1.0,1.0,24,0.3333333333333333,8,550.3333333333334,2023-02-05 07:00:00,2023-06-09 07:00:00,5,2.6,1.0,1.0,176.8,True,False,3.7666666666666666,2.1238938053097347,True,False,False,46,2,Business traveller
551051,1975-09-15,F,0,1,canada,london,YXU,43.036,-81.154,2023-01-25,8,11.25,0,2,0,0,6,,0.1,0,,,0,,0,,,,1,9.0,1.0,1.0,70.0,False,False,3.7666666666666666,0.26548672566371684,False,False,False,49,1,Solo traveller
551088,1977-11-22,F,0,0,usa,san jose,SJC,37.362,-121.929,2023-01-25,9,18.11111111111111,18,30,0,6,0,0.2,,3,1.6666666666666667,3.0,27,0.0,0,1104.68,2023-02-05 12:00:00,2023-07-21 14:00:00,5,3.6,1.6,3.0,204.8,True,False,3.7666666666666666,2.1238938053097347,False,False,False,47,3,Business traveller
551116,1984-08-09,F,0,0,canada,ottawa,YOW,45.323,-75.669,2023-01-25,8,8.375,6,6,0,3,0,0.05,,2,1.0,1.0,16,1.0,16,553.225,2023-02-06 10:00:00,2023-03-31 10:00:00,2,5.5,1.0,1.0,220.0,True,False,3.7666666666666666,1.0619469026548674,False,False,False,40,3,Business traveller
551166,1992-10-03,F,1,0,usa,los angeles,LAX,33.942,-118.408,2023-01-25,8,13.375,3,6,0,12,0,0.125,,1,1.0,1.0,8,1.0,8,497.99,2023-02-12 13:00:00,2023-02-17 13:00:00,2,5.0,1.5,2.0,165.0,True,False,3.7666666666666666,0.7964601769911505,False,False,False,32,2,Business traveller
551210,2006-10-21,F,0,1,usa,newport news,PHF,37.132,-76.493,2023-01-25,8,13.875,0,0,0,3,1,0.13333333333333333,0.05,0,,,0,,0,,,,0,,,,,False,False,3.7666666666666666,0.0,False,False,False,18,1,Solo traveller
551211,1995-10-12,F,1,1,usa,tulsa,TUL,36.198,-95.888,2023-01-25,8,10.75,0,0,0,1,1,0.25,0.2,0,,,0,,0,,,,0,,,,,False,False,3.7666666666666666,0.0,False,False,False,29,1,Solo traveller
551217,1986-07-03,F,0,0,usa,dallas,DAL,32.847,-96.852,2023-01-25,8,30.5,20,20,0,10,5,0.25,0.05,4,1.0,1.0,32,0.25,8,301.69,2023-02-13 09:00:00,2023-08-02 15:00:00,4,5.5,1.0,1.0,142.5,True,False,3.7666666666666666,2.1238938053097347,False,False,False,38,3,Business traveller
551237,1980-12-17,F,0,0,usa,tulsa,TUL,36.198,-95.888,2023-01-25,8,10.625,6,3,0,3,3,0.2,0.1,2,1.0,1.0,16,0.5,8,307.395,2023-02-01 08:00:00,2023-02-25 15:00:00,1,1.0,1.0,1.0,113.0,True,False,3.7666666666666666,0.7964601769911505,False,False,False,44,3,Business traveller
551241,1995-05-02,M,0,0,usa,los angeles,LAX,33.942,-118.408,2023-01-25,8,14.5,8,8,0,4,0,0.1,,2,1.0,1.0,16,0.5,8,507.575,2023-03-05 07:00:00,2023-07-15 14:00:00,2,4.0,1.0,1.0,157.5,True,False,3.7666666666666666,1.0619469026548674,False,False,False,29,2,Business traveller
551245,1999-09-05,F,1,1,usa,los angeles,LAX,33.942,-118.408,2023-01-25,10,9.1,4,4,2,2,4,,0.05,1,6.0,6.0,10,5.0,50,4624.7,2024-03-08 11:00:00,2024-03-19 11:00:00,1,9.0,3.0,3.0,104.0,True,True,3.7666666666666666,0.5309734513274337,False,True,False,25,0,Family booker
551278,1982-10-12,F,1,0,usa,austin,AUS,30.194,-97.67,2023-01-25,8,12.625,6,3,0,3,6,0.15,0.05,2,1.0,1.0,16,0.0,0,381.185,2023-02-05 07:00:00,2023-06-27 13:00:00,1,1.0,1.0,1.0,150.0,True,False,3.7666666666666666,0.7964601769911505,False,False,False,42,3,Business traveller
551282,1969-07-11,F,1,0,usa,oakland,OAK,37.721,-122.221,2023-01-25,8,13.75,20,20,0,10,5,0.15,0.1,4,1.0,1.0,32,0.75,24,194.12,2023-02-01 13:00:00,2023-05-25 09:00:00,4,1.5,1.0,1.0,134.75,True,False,3.7666666666666666,2.1238938053097347,True,False,False,55,3,Business traveller
551331,1974-08-09,F,1,1,canada,winnipeg,YWG,49.91,-97.234,2023-01-25,8,14.125,12,12,0,8,4,0.15,0.1,3,1.3333333333333333,2.0,24,1.0,24,400.6,2023-02-05 08:00:00,2023-03-19 07:00:00,3,2.0,1.3333333333333333,2.0,114.0,True,False,3.7666666666666666,1.592920353982301,True,False,False,50,3,Business traveller
551340,1988-09-05,F,1,0,usa,portland,PWM,43.646,-70.309,2023-01-25,8,12.25,3,3,0,3,6,0.15,0.125,1,2.0,2.0,8,2.0,16,170.65,2024-01-15 07:00:00,2024-01-26 07:00:00,1,5.0,2.0,2.0,269.0,False,False,3.7666666666666666,0.5309734513274337,False,False,False,36,3,Business traveller
551359,1979-01-06,F,0,0,usa,denver,DEN,39.858,-104.667,2023-01-25,8,20.375,18,30,0,6,0,0.25,,3,1.0,1.0,24,1.0,24,342.1766666666667,2023-01-31 16:00:00,2023-05-28 12:00:00,5,4.6,1.2,2.0,141.0,True,False,3.7666666666666666,2.1238938053097347,False,False,False,46,3,Business traveller
551430,1980-10-03,F,0,1,canada,vancouver,YVR,49.195,-123.182,2023-01-25,8,15.0,6,6,0,3,0,0.05,,2,1.5,2.0,16,1.0,16,995.495,2023-02-17 07:00:00,2023-07-07 15:00:00,2,2.0,1.5,2.0,105.5,True,False,3.7666666666666666,1.0619469026548674,True,False,False,44,3,Business traveller
551431,2002-03-28,F,0,0,usa,san diego,SAN,32.733,-117.189,2023-01-25,9,13.666666666666666,0,0,0,1,1,0.1,0.1,0,,,0,,0,,,,0,,,,,False,False,3.7666666666666666,0.0,False,False,False,23,1,Solo traveller
551448,1976-12-15,F,1,0,usa,grand rapids,GRR,42.881,-85.523,2023-01-25,8,19.75,12,8,0,8,8,0.2,0.075,3,1.3333333333333333,2.0,24,0.3333333333333333,8,515.4833333333333,2023-02-16 07:00:00,2023-06-18 07:00:00,2,1.0,1.0,1.0,115.0,True,False,3.7666666666666666,1.3274336283185841,True,False,False,48,3,Business traveller
551468,1972-05-19,F,0,0,usa,oakland,OAK,37.721,-122.221,2023-01-25,8,19.0,20,20,0,0,0,,,4,1.0,1.0,32,0.5,16,461.9175,2023-02-05 16:00:00,2023-05-03 13:00:00,4,4.5,1.0,1.0,185.5,False,False,3.7666666666666666,2.1238938053097347,False,False,False,52,3,Business traveller
551473,1945-11-11,F,1,0,usa,austin,AUS,30.194,-97.67,2023-01-25,8,14.875,0,2,0,0,4,,0.1,0,,,0,,0,,,,1,2.0,1.0,1.0,144.0,False,False,3.7666666666666666,0.26548672566371684,False,False,False,79,1,Solo traveller
551486,2006-05-09,F,0,1,usa,chicago,ORD,41.979,-87.904,2023-01-25,9,9.666666666666666,2,2,0,4,2,0.1,0.35,1,2.0,2.0,9,0.0,0,866.84,2023-03-11 07:00:00,2023-03-13 07:00:00,1,0.0,2.0,2.0,224.0,False,False,3.7666666666666666,0.5309734513274337,False,False,False,18,3,Business traveller
551488,1988-05-02,F,0,0,usa,st. louis,STL,38.748,-90.36,2023-01-25,8,14.0,0,6,0,3,6,0.15,0.225,0,,,0,,0,,,,2,16.0,1.5,2.0,230.0,False,False,3.7666666666666666,0.5309734513274337,False,False,True,36,5,Long stay traveller
551501,1957-07-13,F,1,0,usa,shreveport,BAD,32.502,-93.663,2023-01-25,8,8.5,0,0,0,4,2,0.0875,0.175,0,,,0,,0,,,,0,,,,,False,False,3.7666666666666666,0.0,False,False,False,67,1,Solo traveller
551549,1965-09-09,F,0,1,canada,toronto,YTZ,43.627,-79.396,2023-01-25,8,16.0,12,8,0,4,0,0.2,,3,1.0,1.0,16,0.0,0,227.63,2023-02-24 08:00:00,2023-04-09 07:00:00,2,1.0,1.0,1.0,126.0,True,False,3.7666666666666666,1.3274336283185841,True,False,False,59,3,Business traveller
551560,1987-08-19,F,0,1,usa,minneapolis,MSP,44.88,-93.217,2023-01-25,8,12.375,2,2,0,8,2,0.1,0.05,1,1.0,1.0,8,0.0,0,489.59,2023-02-11 07:00:00,2023-02-13 07:00:00,1,1.0,1.0,1.0,154.0,False,False,3.7666666666666666,0.5309734513274337,False,False,False,37,1,Solo traveller
551567,1973-09-25,F,1,0,usa,los angeles,LAX,33.942,-118.408,2023-01-25,8,19.125,42,42,0,7,0,0.25,,6,1.1666666666666667,2.0,48,0.8333333333333334,40,714.9016666666666,2023-02-03 07:00:00,2023-06-10 08:00:00,6,3.0,1.1666666666666667,2.0,233.83333333333334,True,False,3.7666666666666666,3.185840707964602,True,False,False,51,2,Business traveller
551576,2006-06-21,F,0,0,usa,tallahassee,TLH,30.396,-84.35,2023-01-25,8,12.75,2,2,0,0,6,,0.08333333333333333,1,1.0,1.0,8,1.0,8,198.03,2023-06-14 07:00:00,2023-06-18 07:00:00,1,3.0,1.0,1.0,83.0,False,False,3.7666666666666666,0.5309734513274337,False,False,False,18,1,Solo traveller
551600,2006-06-10,F,0,0,usa,boston,BOS,42.364,-71.005,2023-01-25,8,10.75,2,2,0,8,0,0.2,,1,2.0,2.0,8,1.0,8,847.06,2023-02-27 07:00:00,2023-03-07 07:00:00,1,7.0,2.0,2.0,366.0,False,False,3.7666666666666666,0.5309734513274337,False,True,False,18,3,Business traveller
551615,1994-06-14,F,1,0,usa,omaha,OFF,41.118,-95.913,2023-01-25,8,21.75,3,3,0,9,6,0.15,0.175,1,1.0,1.0,8,0.0,0,235.86,2023-03-10 13:00:00,2023-03-12 13:00:00,1,4.0,1.0,1.0,116.0,False,False,3.7666666666666666,0.5309734513274337,False,False,False,30,1,Solo traveller
551620,1994-08-06,F,0,0,usa,chicago,UGN,42.422,-87.868,2023-01-25,8,10.75,8,8,0,16,8,0.2125,0.175,2,1.0,1.0,16,0.0,0,367.325,2023-02-02 14:00:00,2023-07-05 07:00:00,2,3.0,1.5,2.0,83.0,False,False,3.7666666666666666,1.0619469026548674,True,False,False,30,3,Business traveller
551622,1966-05-26,M,1,0,usa,san antonio,SKF,29.384,-98.581,2023-01-25,8,43.75,4,4,2,2,6,,0.05,1,1.0,1.0,8,0.0,0,1425.9,2023-09-22 15:00:00,2023-10-05 15:00:00,1,11.0,1.0,1.0,315.0,True,False,3.7666666666666666,0.5309734513274337,False,True,True,58,5,Long stay traveller
551627,1991-09-24,F,0,0,usa,providence,PVD,41.724,-71.428,2023-01-25,8,11.25,6,3,0,0,0,,,2,1.0,1.0,16,1.5,24,222.49,2023-02-23 07:00:00,2023-05-07 07:00:00,1,4.0,1.0,1.0,115.0,False,False,3.7666666666666666,0.7964601769911505,False,False,False,33,1,Solo traveller
551662,1978-06-20,F,0,0,usa,san diego,SAN,32.733,-117.189,2023-01-25,8,10.625,2,2,0,2,2,0.05,0.2,1,1.0,1.0,8,0.0,0,519.88,2023-05-15 07:00:00,2023-05-19 07:00:00,1,3.0,1.0,1.0,99.0,True,False,3.7666666666666666,0.5309734513274337,False,False,False,46,3,Business traveller
551665,1969-01-26,F,0,1,usa,fort worth,FTW,32.82,-97.362,2023-01-25,8,16.125,15,20,0,5,5,0.1,0.1,3,1.0,1.0,24,0.3333333333333333,8,358.2266666666667,2023-02-05 07:00:00,2023-05-11 12:00:00,4,4.0,1.0,1.0,173.0,True,False,3.7666666666666666,1.8584070796460177,False,False,False,56,3,Business traveller
551671,1999-10-06,F,0,1,canada,winnipeg,YAV,50.056,-97.032,2023-01-25,8,10.125,0,0,0,1,0,0.15,,0,,,0,,0,,,,0,,,,,False,False,3.7666666666666666,0.0,False,False,False,25,1,Solo traveller
551681,1993-01-02,F,0,0,canada,edmonton,YXD,53.573,-113.521,2023-01-25,8,12.875,6,6,0,3,9,0.05,0.1,2,2.0,3.0,16,0.5,8,910.825,2023-03-12 08:00:00,2023-03-28 08:00:00,2,1.0,2.0,3.0,112.0,True,False,3.7666666666666666,1.0619469026548674,True,False,False,32,3,Business traveller
551685,1957-07-19,M,1,0,usa,san antonio,RND,29.529,-98.279,2023-01-25,8,12.875,2,2,0,4,4,0.225,0.075,1,1.0,1.0,8,0.0,0,295.01,2023-06-16 12:00:00,2023-06-20 12:00:00,1,3.0,1.0,1.0,225.0,False,False,3.7666666666666666,0.5309734513274337,False,False,False,67,1,Solo traveller
551718,1990-10-10,F,0,1,usa,baltimore,BWI,39.175,-76.668,2023-01-25,8,17.625,8,12,0,4,0,0.05,,2,2.0,3.0,16,0.5,8,183.29,2023-03-13 07:00:00,2023-05-27 08:00:00,3,6.333333333333333,1.6666666666666667,3.0,197.0,True,False,3.7666666666666666,1.3274336283185841,False,False,False,34,3,Business traveller
551729,2006-10-26,F,0,0,canada,vancouver,YVR,49.195,-123.182,2023-01-25,8,11.625,2,2,0,0,2,,0.05,1,1.0,1.0,8,0.0,0,540.81,2023-03-14 07:00:00,2023-03-16 07:00:00,1,1.0,1.0,1.0,146.0,True,False,3.7666666666666666,0.5309734513274337,False,False,False,18,3,Business traveller
551804,1979-02-12,M,1,0,usa,san antonio,SAT,29.534,-98.47,2023-01-25,8,15.125,24,30,0,30,12,0.08,0.15,4,1.0,1.0,32,0.25,8,305.9975,2023-02-02 16:00:00,2023-07-01 07:00:00,5,3.2,1.2,2.0,376.2,True,False,3.7666666666666666,2.3893805309734515,False,True,False,46,3,Business traveller
551834,1969-02-15,F,1,0,usa,cleveland,CLE,41.412,-81.85,2023-01-25,8,17.0,8,8,0,0,4,,0.1,2,1.0,1.0,16,0.0,0,118.16,2023-03-24 07:00:00,2023-05-12 07:00:00,2,3.5,1.0,1.0,355.5,True,False,3.7666666666666666,1.0619469026548674,False,True,False,56,3,Business traveller
551847,1987-07-07,F,1,0,usa,washington,DCA,38.852,-77.037,2023-01-25,8,10.25,6,6,0,6,3,0.125,0.1,2,1.0,1.0,16,0.5,8,262.33,2023-02-17 07:00:00,2023-04-03 08:00:00,2,6.5,1.0,1.0,185.0,True,False,3.7666666666666666,1.0619469026548674,False,False,False,37,3,Business traveller
551890,1991-11-19,F,0,0,canada,saskatoon,YXE,52.171,-106.7,2023-01-25,8,12.875,15,15,0,5,15,0.1,0.08333333333333333,3,1.3333333333333333,2.0,24,1.0,24,512.03,2023-02-04 10:00:00,2023-03-24 07:00:00,3,2.3333333333333335,1.0,1.0,445.6666666666667,True,False,3.7666666666666666,1.592920353982301,True,True,False,33,3,Business traveller
551908,2001-04-19,F,0,0,usa,shreveport,BAD,32.502,-93.663,2023-01-25,8,15.25,0,0,0,1,3,0.15,0.06666666666666667,0,,,0,,0,,,,0,,,,,False,False,3.7666666666666666,0.0,False,False,False,24,1,Solo traveller
551914,1973-04-12,F,0,0,canada,calgary,YYC,51.114,-114.02,2023-01-25,8,11.75,6,6,0,0,0,,,2,1.0,1.0,16,1.0,16,586.36,2023-01-30 08:00:00,2023-02-15 13:00:00,2,0.5,1.0,1.0,177.5,False,False,3.7666666666666666,1.0619469026548674,True,False,False,52,3,Business traveller
551935,1954-12-06,F,1,0,usa,fort worth,FTW,32.82,-97.362,2023-01-25,8,10.75,0,2,0,2,2,0.1,0.3,0,,,0,,0,,,,1,8.0,1.0,1.0,270.0,False,False,3.7666666666666666,0.26548672566371684,False,False,False,70,1,Solo traveller
551963,1986-08-15,F,0,0,usa,fort worth,FTW,32.82,-97.362,2023-01-25,8,12.125,20,15,0,20,10,0.075,0.1,4,1.5,2.0,32,1.0,32,550.1225,2023-01-31 08:00:00,2023-03-25 07:00:00,3,0.6666666666666666,1.6666666666666667,2.0,143.33333333333334,True,False,3.7666666666666666,1.8584070796460177,True,False,False,38,3,Business traveller
551967,1983-08-14,F,1,0,usa,omaha,OFF,41.118,-95.913,2023-01-25,8,14.0,8,12,0,8,0,0.1,,2,2.0,3.0,16,1.0,16,558.015,2023-01-31 15:00:00,2023-04-17 11:00:00,3,2.3333333333333335,2.0,3.0,173.33333333333334,True,False,3.7666666666666666,1.3274336283185841,True,False,False,41,3,Business traveller
551978,2006-12-22,F,0,1,usa,houston,HOU,29.645,-95.279,2023-01-25,8,9.5,3,6,0,0,0,,,1,1.0,1.0,8,3.0,24,414.64,2023-03-21 11:00:00,2023-03-26 11:00:00,2,4.0,1.0,1.0,113.0,False,False,3.7666666666666666,0.7964601769911505,False,False,False,18,3,Business traveller
551990,2006-04-18,F,0,0,usa,washington,IAD,38.944,-77.456,2023-01-25,9,14.11111111111111,8,12,0,4,0,0.1,,2,1.5,2.0,9,0.0,0,627.765,2023-03-30 07:00:00,2023-04-01 07:00:00,3,6.333333333333333,1.3333333333333333,2.0,144.66666666666666,True,False,3.7666666666666666,1.3274336283185841,False,False,False,19,3,Business traveller
552036,1969-08-01,F,1,1,canada,montreal,YMX,45.68,-74.039,2023-01-25,9,23.88888888888889,2,2,0,6,0,0.25,,1,3.0,3.0,9,0.0,0,291.26,2023-02-03 12:00:00,2023-02-09 12:00:00,1,4.0,3.0,3.0,187.0,False,False,3.7666666666666666,0.5309734513274337,False,False,False,55,3,Business traveller
552088,1994-10-12,F,0,0,usa,kansas city,MCI,39.297,-94.714,2023-01-25,8,19.75,8,12,0,8,4,0.225,0.1,2,1.0,1.0,16,0.0,0,275.155,2023-02-06 16:00:00,2023-03-16 07:00:00,3,3.0,1.0,1.0,101.33333333333333,True,False,3.7666666666666666,1.3274336283185841,True,False,False,30,3,Business traveller
552165,1967-07-16,F,1,1,usa,bakersfield,BFL,35.433,-119.057,2023-01-25,8,8.875,0,0,0,0,0,,,0,,,0,,0,,,,0,,,,,False,False,3.7666666666666666,0.0,False,False,False,57,1,Solo traveller
552172,1969-12-06,F,1,1,usa,las vegas,LSV,36.236,-115.034,2023-01-25,8,27.625,20,25,5,10,20,0.1,0.08333333333333333,3,2.3333333333333335,5.0,16,1.3333333333333333,32,5120.94,2023-02-12 16:00:00,2023-11-20 19:00:00,4,5.5,1.5,3.0,132.5,True,False,3.7666666666666666,1.8584070796460177,False,True,False,55,4,Frequent discount booker
552192,1986-01-20,F,0,0,usa,los angeles,LAX,33.942,-118.408,2023-01-25,8,18.25,24,30,0,0,0,,,4,1.25,2.0,24,0.75,24,563.8775,2023-02-03 12:00:00,2023-06-23 07:00:00,5,1.6,1.2,2.0,126.6,False,False,3.7666666666666666,2.3893805309734515,True,False,False,39,2,Business traveller
552209,1972-09-28,F,0,0,usa,indianapolis,IND,39.717,-86.294,2023-01-25,8,7.5,2,0,0,4,4,0.1,0.05,1,3.0,3.0,8,1.0,8,419.65,2023-02-04 16:00:00,2023-02-06 16:00:00,0,,,,,False,True,3.7666666666666666,0.26548672566371684,False,False,False,52,0,Family booker
552302,1999-09-28,F,0,0,usa,los angeles,LAX,33.942,-118.408,2023-01-25,8,14.5,0,0,0,1,0,0.1,,0,,,0,,0,,,,0,,,,,False,False,3.7666666666666666,0.0,False,False,False,25,1,Solo traveller
552303,1968-05-03,F,1,0,usa,oklahoma city,OKC,35.393,-97.601,2023-01-25,8,18.0,15,20,0,5,0,0.05,,3,1.0,1.0,24,0.6666666666666666,16,200.03333333333333,2023-02-02 16:00:00,2023-03-05 16:00:00,4,6.0,1.0,1.0,151.75,True,False,3.7666666666666666,1.8584070796460177,False,False,False,56,3,Business traveller
552313,1979-01-19,F,0,0,usa,los angeles,LAX,33.942,-118.408,2023-01-25,8,24.75,42,35,0,7,7,0.1,0.05,6,1.5,2.0,48,0.6666666666666666,32,614.96,2023-02-03 15:00:00,2023-07-20 07:00:00,5,3.4,1.6,2.0,206.6,True,False,3.7666666666666666,2.920353982300885,False,False,False,46,2,Business traveller
552314,1971-08-10,F,1,1,usa,san diego,SAN,32.733,-117.189,2023-01-25,8,10.125,15,10,0,10,5,0.125,0.15,3,1.0,1.0,24,0.3333333333333333,8,636.8433333333334,2023-03-04 10:00:00,2023-07-05 13:00:00,2,3.0,1.0,1.0,126.5,True,False,3.7666666666666666,1.3274336283185841,True,False,False,53,3,Business traveller
552345,1982-12-05,M,1,1,usa,san jose,SJC,37.362,-121.929,2023-01-25,8,13.375,12,12,0,0,8,,0.15,3,1.3333333333333333,2.0,24,0.3333333333333333,8,972.6833333333333,2023-01-31 08:00:00,2023-06-11 11:00:00,3,1.0,1.3333333333333333,2.0,217.0,True,False,3.7666666666666666,1.592920353982301,True,False,False,42,3,Business traveller
552348,1966-09-04,F,1,0,usa,phoenix,LUF,33.535,-112.383,2023-01-25,8,23.0,20,20,0,0,10,,0.15,4,1.0,1.0,32,0.5,16,406.5975,2023-02-02 11:00:00,2023-05-19 07:00:00,4,1.5,1.0,1.0,227.25,True,False,3.7666666666666666,2.1238938053097347,True,False,False,58,3,Business traveller
552363,1992-03-15,F,1,0,canada,saskatoon,YXE,52.171,-106.7,2023-01-25,8,15.5,12,12,0,0,8,,0.1,3,1.0,1.0,16,1.0,24,320.89,2023-02-04 13:00:00,2023-05-15 07:00:00,3,2.0,1.0,1.0,207.0,True,False,3.7666666666666666,1.592920353982301,True,False,False,33,3,Business traveller
552364,1987-05-14,F,1,1,usa,omaha,OMA,41.302,-95.894,2023-01-25,8,10.75,0,2,0,2,4,0.05,0.125,0,,,0,,0,,,,1,4.0,1.0,1.0,399.0,False,False,3.7666666666666666,0.26548672566371684,False,True,False,37,1,Solo traveller
552366,1984-12-11,F,0,0,usa,reno,RNO,39.498,-119.768,2023-01-25,8,12.375,15,20,0,10,10,0.1,0.1,3,2.6666666666666665,4.0,24,0.3333333333333333,8,1738.0133333333333,2023-02-05 15:00:00,2023-07-17 15:00:00,4,2.5,2.25,4.0,164.75,True,False,3.7666666666666666,1.8584070796460177,True,True,False,40,3,Business traveller
552372,1974-11-09,F,1,0,canada,ottawa,YOW,45.323,-75.669,2023-01-25,8,13.5,6,6,0,0,0,,,2,1.0,1.0,16,0.5,8,239.965,2023-02-22 09:00:00,2023-05-27 07:00:00,2,0.5,1.0,1.0,118.5,False,False,3.7666666666666666,1.0619469026548674,True,False,False,50,3,Business traveller
552384,1965-08-23,F,0,0,usa,new york,LGA,40.777,-73.872,2023-01-25,8,15.0,12,12,0,12,4,0.1,0.1,3,1.0,1.0,24,0.6666666666666666,16,399.6166666666667,2023-02-02 15:00:00,2023-05-14 11:00:00,3,1.6666666666666667,1.0,1.0,402.3333333333333,True,False,3.7666666666666666,1.592920353982301,True,True,False,59,2,Business traveller
552414,1992-03-13,F,0,0,usa,las vegas,LSV,36.236,-115.034,2023-01-25,8,16.0,20,20,0,5,10,0.3999999999999999,0.1,4,1.0,1.0,32,0.25,8,352.3625,2023-02-05 07:00:00,2023-06-16 09:00:00,4,3.0,1.0,1.0,156.75,True,False,3.7666666666666666,2.1238938053097347,True,False,False,33,3,Business traveller
552432,1975-08-12,F,1,0,usa,new york,JFK,40.64,-73.779,2023-01-25,8,19.0,20,15,0,5,0,0.2,,4,1.5,2.0,24,0.75,24,628.3975,2023-02-13 10:00:00,2024-04-30 12:00:00,3,2.3333333333333335,1.3333333333333333,2.0,257.6666666666667,True,False,3.7666666666666666,1.8584070796460177,True,False,False,49,2,Business traveller
552440,1968-01-24,F,1,1,usa,san jose,SJC,37.362,-121.929,2023-01-25,8,10.875,6,6,0,3,0,0.2,,2,1.0,1.0,16,0.5,8,341.83,2023-02-03 08:00:00,2023-04-08 12:00:00,2,1.5,1.0,1.0,66.5,True,False,3.7666666666666666,1.0619469026548674,True,False,False,57,3,Business traveller
552473,1985-03-23,F,0,0,canada,montreal,YUL,45.468,-73.741,2023-01-25,8,19.625,12,4,0,0,0,,,3,1.0,1.0,24,0.3333333333333333,8,729.3633333333333,2023-02-03 13:00:00,2023-04-19 11:00:00,1,0.0,1.0,1.0,80.0,False,False,3.7666666666666666,1.0619469026548674,True,False,False,40,1,Solo traveller
